time,COMPEMNT,,
36.85,6.64181,53.14181,53.14181
36.86,6.64181,53.14181,53.14181
36.87,6.64181,53.14181,53.14181
36.88,6.64181,53.14181,53.14181
36.89,6.64181,53.14181,53.14181
36.9,6.64181,53.14181,53.14181
36.91,6.66174,53.16174,53.16174
36.92,6.66174,53.16174,53.16174
36.93,6.66174,53.16174,53.16174
36.94,6.66174,53.16174,53.16174
36.95,6.66174,53.16174,53.16174
36.96,6.66174,53.16174,53.16174
36.97,6.66174,53.16174,53.16174
36.98,6.66174,53.16174,53.16174
36.99,6.66174,53.16174,53.16174
37,6.66174,53.16174,53.16174
37.01,6.65418,53.15418,53.15418
37.02,6.65418,53.15418,53.15418
37.03,6.65418,53.15418,53.15418
37.04,6.65418,53.15418,53.15418
37.05,6.65418,53.15418,53.15418
37.06,6.65418,53.15418,53.15418
37.07,6.65418,53.15418,53.15418
37.08,6.65418,53.15418,53.15418
37.09,6.65418,53.15418,53.15418
37.1,6.65418,53.15418,53.15418
37.11,6.52993,53.02993,53.02993
37.12,6.52993,53.02993,53.02993
37.13,6.52993,53.02993,53.02993
37.14,6.52993,53.02993,53.02993
37.15,6.52993,53.02993,53.02993
37.16,6.52993,53.02993,53.02993
37.17,6.52993,53.02993,53.02993
37.18,6.52993,53.02993,53.02993
37.19,6.52993,53.02993,53.02993
37.2,6.52993,53.02993,53.02993
37.21,6.67745,53.17745,53.17745
37.22,6.67745,53.17745,53.17745
37.23,6.67745,53.17745,53.17745
37.24,6.67745,53.17745,53.17745
37.25,6.67745,53.17745,53.17745
37.26,6.67745,53.17745,53.17745
37.27,6.67745,53.17745,53.17745
37.28,6.67745,53.17745,53.17745
37.29,6.67745,53.17745,53.17745
37.3,6.67745,53.17745,53.17745
37.31,6.6563,53.1563,53.1563
37.32,6.6563,53.1563,53.1563
37.33,6.6563,53.1563,53.1563
37.34,6.6563,53.1563,53.1563
37.35,6.6563,53.1563,53.1563
37.36,6.6563,53.1563,53.1563
37.37,6.6563,53.1563,53.1563
37.38,6.6563,53.1563,53.1563
37.39,6.6563,53.1563,53.1563
37.4,6.6563,53.1563,53.1563
37.41,6.70719,53.20719,53.20719
37.42,6.70719,53.20719,53.20719
37.43,6.70719,53.20719,53.20719
37.44,6.70719,53.20719,53.20719
37.45,6.70719,53.20719,53.20719
37.46,6.70719,53.20719,53.20719
37.47,6.70719,53.20719,53.20719
37.48,6.70719,53.20719,53.20719
37.49,6.70719,53.20719,53.20719
37.5,6.70719,53.20719,53.20719
37.51,6.6425,53.1425,53.1425
37.52,6.6425,53.1425,53.1425
37.53,6.6425,53.1425,53.1425
37.54,6.6425,53.1425,53.1425
37.55,6.6425,53.1425,53.1425
37.56,6.6425,53.1425,53.1425
37.57,6.6425,53.1425,53.1425
37.58,6.6425,53.1425,53.1425
37.59,6.6425,53.1425,53.1425
37.6,6.6425,53.1425,53.1425
37.61,6.65443,53.15443,53.15443
37.62,6.65443,53.15443,53.15443
37.63,6.65443,53.15443,53.15443
37.64,6.65443,53.15443,53.15443
37.65,6.65443,53.15443,53.15443
37.66,6.65443,53.15443,53.15443
37.67,6.65443,53.15443,53.15443
37.68,6.65443,53.15443,53.15443
37.69,6.65443,53.15443,53.15443
37.7,6.65443,53.15443,53.15443
37.71,6.60394,53.10394,53.10394
37.72,6.60394,53.10394,53.10394
37.73,6.60394,53.10394,53.10394
37.74,6.60394,53.10394,53.10394
37.75,6.60394,53.10394,53.10394
37.76,6.60394,53.10394,53.10394
37.77,6.60394,53.10394,53.10394
37.78,6.60394,53.10394,53.10394
37.79,6.60394,53.10394,53.10394
37.8,6.60394,53.10394,53.10394
37.81,6.65308,53.15308,53.15308
37.82,6.65308,53.15308,53.15308
37.83,6.65308,53.15308,53.15308
37.84,6.65308,53.15308,53.15308
37.85,6.65308,53.15308,53.15308
37.86,6.65308,53.15308,53.15308
37.87,6.65308,53.15308,53.15308
37.88,6.65308,53.15308,53.15308
37.89,6.65308,53.15308,53.15308
37.9,6.65308,53.15308,53.15308
37.91,6.5205,53.0205,53.0205
37.92,6.5205,53.0205,53.0205
37.93,6.5205,53.0205,53.0205
37.94,6.5205,53.0205,53.0205
37.95,6.5205,53.0205,53.0205
37.96,6.5205,53.0205,53.0205
37.97,6.5205,53.0205,53.0205
37.98,6.5205,53.0205,53.0205
37.99,6.5205,53.0205,53.0205
38,6.5205,53.0205,53.0205
38.01,6.64209,53.14209,53.14209
38.02,6.64209,53.14209,53.14209
38.03,6.64209,53.14209,53.14209
38.04,6.64209,53.14209,53.14209
38.05,6.64209,53.14209,53.14209
38.06,6.64209,53.14209,53.14209
38.07,6.64209,53.14209,53.14209
38.08,6.64209,53.14209,53.14209
38.09,6.64209,53.14209,53.14209
38.1,6.64209,53.14209,53.14209
38.11,6.65903,53.15903,53.15903
38.12,6.65903,53.15903,53.15903
38.13,6.65903,53.15903,53.15903
38.14,6.65903,53.15903,53.15903
38.15,6.65903,53.15903,53.15903
38.16,6.65903,53.15903,53.15903
38.17,6.65903,53.15903,53.15903
38.18,6.65903,53.15903,53.15903
38.19,6.65903,53.15903,53.15903
38.2,6.65903,53.15903,53.15903
38.21,6.61204,53.11204,53.11204
38.22,6.61204,53.11204,53.11204
38.23,6.61204,53.11204,53.11204
38.24,6.61204,53.11204,53.11204
38.25,6.61204,53.11204,53.11204
38.26,6.61204,53.11204,53.11204
38.27,6.61204,53.11204,53.11204
38.28,6.61204,53.11204,53.11204
38.29,6.61204,53.11204,53.11204
38.3,6.61204,53.11204,53.11204
38.31,6.63309,53.13309,53.13309
38.32,6.63309,53.13309,53.13309
38.33,6.63309,53.13309,53.13309
38.34,6.63309,53.13309,53.13309
38.35,6.63309,53.13309,53.13309
38.36,6.63309,53.13309,53.13309
38.37,6.63309,53.13309,53.13309
38.38,6.63309,53.13309,53.13309
38.39,6.63309,53.13309,53.13309
38.4,6.63309,53.13309,53.13309
38.41,6.68711,53.18711,53.18711
38.42,6.68711,53.18711,53.18711
38.43,6.68711,53.18711,53.18711
38.44,6.68711,53.18711,53.18711
38.45,6.68711,53.18711,53.18711
38.46,6.68711,53.18711,53.18711
38.47,6.68711,53.18711,53.18711
38.48,6.68711,53.18711,53.18711
38.49,6.68711,53.18711,53.18711
38.5,6.68711,53.18711,53.18711
38.51,6.63742,53.13742,53.13742
38.52,6.63742,53.13742,53.13742
38.53,6.63742,53.13742,53.13742
38.54,6.63742,53.13742,53.13742
38.55,6.63742,53.13742,53.13742
38.56,6.63742,53.13742,53.13742
38.57,6.63742,53.13742,53.13742
38.58,6.63742,53.13742,53.13742
38.59,6.63742,53.13742,53.13742
38.6,6.63742,53.13742,53.13742
38.61,6.60411,53.10411,53.10411
38.62,6.60411,53.10411,53.10411
38.63,6.60411,53.10411,53.10411
38.64,6.60411,53.10411,53.10411
38.65,6.60411,53.10411,53.10411
38.66,6.60411,53.10411,53.10411
38.67,6.60411,53.10411,53.10411
38.68,6.60411,53.10411,53.10411
38.69,6.60411,53.10411,53.10411
38.7,6.60411,53.10411,53.10411
38.71,6.55826,53.05826,53.05826
38.72,6.55826,53.05826,53.05826
38.73,6.55826,53.05826,53.05826
38.74,6.55826,53.05826,53.05826
38.75,6.55826,53.05826,53.05826
38.76,6.55826,53.05826,53.05826
38.77,6.55826,53.05826,53.05826
38.78,6.55826,53.05826,53.05826
38.79,6.55826,53.05826,53.05826
38.8,6.55826,53.05826,53.05826
38.81,6.61383,53.11383,53.11383
38.82,6.61383,53.11383,53.11383
38.83,6.61383,53.11383,53.11383
38.84,6.61383,53.11383,53.11383
38.85,6.61383,53.11383,53.11383
38.86,6.61383,53.11383,53.11383
38.87,6.61383,53.11383,53.11383
38.88,6.61383,53.11383,53.11383
38.89,6.61383,53.11383,53.11383
38.9,6.61383,53.11383,53.11383
38.91,6.66595,53.16595,53.16595
38.92,6.66595,53.16595,53.16595
38.93,6.66595,53.16595,53.16595
38.94,6.66595,53.16595,53.16595
38.95,6.66595,53.16595,53.16595
38.96,6.66595,53.16595,53.16595
38.97,6.66595,53.16595,53.16595
38.98,6.66595,53.16595,53.16595
38.99,6.66595,53.16595,53.16595
39,6.66595,53.16595,53.16595
39.01,6.63957,53.13957,53.13957
39.02,6.63957,53.13957,53.13957
39.03,6.63957,53.13957,53.13957
39.04,6.63957,53.13957,53.13957
39.05,6.63957,53.13957,53.13957
39.06,6.63957,53.13957,53.13957
39.07,6.63957,53.13957,53.13957
39.08,6.63957,53.13957,53.13957
39.09,6.63957,53.13957,53.13957
39.1,6.63957,53.13957,53.13957
39.11,6.61003,53.11003,53.11003
39.12,6.61003,53.11003,53.11003
39.13,6.61003,53.11003,53.11003
39.14,6.61003,53.11003,53.11003
39.15,6.61003,53.11003,53.11003
39.16,6.61003,53.11003,53.11003
39.17,6.61003,53.11003,53.11003
39.18,6.61003,53.11003,53.11003
39.19,6.61003,53.11003,53.11003
39.2,6.61003,53.11003,53.11003
39.21,6.54757,53.04757,53.04757
39.22,6.54757,53.04757,53.04757
39.23,6.54757,53.04757,53.04757
39.24,6.54757,53.04757,53.04757
39.25,6.54757,53.04757,53.04757
39.26,6.54757,53.04757,53.04757
39.27,6.54757,53.04757,53.04757
39.28,6.54757,53.04757,53.04757
39.29,6.54757,53.04757,53.04757
39.3,6.54757,53.04757,53.04757
39.31,6.70805,53.20805,53.20805
39.32,6.70805,53.20805,53.20805
39.33,6.70805,53.20805,53.20805
39.34,6.70805,53.20805,53.20805
39.35,6.70805,53.20805,53.20805
39.36,6.70805,53.20805,53.20805
39.37,6.70805,53.20805,53.20805
39.38,6.70805,53.20805,53.20805
39.39,6.70805,53.20805,53.20805
39.4,6.70805,53.20805,53.20805
39.41,6.64337,53.14337,53.14337
39.42,6.64337,53.14337,53.14337
39.43,6.64337,53.14337,53.14337
39.44,6.64337,53.14337,53.14337
39.45,6.64337,53.14337,53.14337
39.46,6.64337,53.14337,53.14337
39.47,6.64337,53.14337,53.14337
39.48,6.64337,53.14337,53.14337
39.49,6.64337,53.14337,53.14337
39.5,6.64337,53.14337,53.14337
39.51,6.59034,53.09034,53.09034
39.52,6.59034,53.09034,53.09034
39.53,6.59034,53.09034,53.09034
39.54,6.59034,53.09034,53.09034
39.55,6.59034,53.09034,53.09034
39.56,6.59034,53.09034,53.09034
39.57,6.59034,53.09034,53.09034
39.58,6.59034,53.09034,53.09034
39.59,6.59034,53.09034,53.09034
39.6,6.59034,53.09034,53.09034
39.61,6.66514,53.16514,53.16514
39.62,6.66514,53.16514,53.16514
39.63,6.66514,53.16514,53.16514
39.64,6.66514,53.16514,53.16514
39.65,6.66514,53.16514,53.16514
39.66,6.66514,53.16514,53.16514
39.67,6.66514,53.16514,53.16514
39.68,6.66514,53.16514,53.16514
39.69,6.66514,53.16514,53.16514
39.7,6.66514,53.16514,53.16514
39.71,6.62729,53.12729,53.12729
39.72,6.62729,53.12729,53.12729
39.73,6.62729,53.12729,53.12729
39.74,6.62729,53.12729,53.12729
39.75,6.62729,53.12729,53.12729
39.76,6.62729,53.12729,53.12729
39.77,6.62729,53.12729,53.12729
39.78,6.62729,53.12729,53.12729
39.79,6.62729,53.12729,53.12729
39.8,6.62729,53.12729,53.12729
39.81,6.62003,53.12003,53.12003
39.82,6.62003,53.12003,53.12003
39.83,6.62003,53.12003,53.12003
39.84,6.62003,53.12003,53.12003
39.85,6.62003,53.12003,53.12003
39.86,6.62003,53.12003,53.12003
39.87,6.62003,53.12003,53.12003
39.88,6.62003,53.12003,53.12003
39.89,6.62003,53.12003,53.12003
39.9,6.62003,53.12003,53.12003
39.91,6.52634,53.02634,53.02634
39.92,6.52634,53.02634,53.02634
39.93,6.52634,53.02634,53.02634
39.94,6.52634,53.02634,53.02634
39.95,6.52634,53.02634,53.02634
39.96,6.52634,53.02634,53.02634
39.97,6.52634,53.02634,53.02634
39.98,6.52634,53.02634,53.02634
39.99,6.52634,53.02634,53.02634
40,6.52634,53.02634,53.02634
40.01,6.61917,53.11917,53.11917
40.02,6.61917,53.11917,53.11917
40.03,6.61917,53.11917,53.11917
40.04,6.61917,53.11917,53.11917
40.05,6.61917,53.11917,53.11917
40.06,6.61917,53.11917,53.11917
40.07,6.61917,53.11917,53.11917
40.08,6.61917,53.11917,53.11917
40.09,6.61917,53.11917,53.11917
40.1,6.61917,53.11917,53.11917
40.11,6.68933,53.18933,53.18933
40.12,6.68933,53.18933,53.18933
40.13,6.68933,53.18933,53.18933
40.14,6.68933,53.18933,53.18933
40.15,6.68933,53.18933,53.18933
40.16,6.68933,53.18933,53.18933
40.17,6.68933,53.18933,53.18933
40.18,6.68933,53.18933,53.18933
40.19,6.68933,53.18933,53.18933
40.2,6.68933,53.18933,53.18933
40.21,6.71669,53.21669,53.21669
40.22,6.71669,53.21669,53.21669
40.23,6.71669,53.21669,53.21669
40.24,6.71669,53.21669,53.21669
40.25,6.71669,53.21669,53.21669
40.26,6.71669,53.21669,53.21669
40.27,6.71669,53.21669,53.21669
40.28,6.71669,53.21669,53.21669
40.29,6.71669,53.21669,53.21669
40.3,6.71669,53.21669,53.21669
40.31,6.74897,53.24897,53.24897
40.32,6.74897,53.24897,53.24897
40.33,6.74897,53.24897,53.24897
40.34,6.74897,53.24897,53.24897
40.35,6.74897,53.24897,53.24897
40.36,6.74897,53.24897,53.24897
40.37,6.74897,53.24897,53.24897
40.38,6.74897,53.24897,53.24897
40.39,6.74897,53.24897,53.24897
40.4,6.74897,53.24897,53.24897
40.41,6.58957,53.08957,53.08957
40.42,6.58957,53.08957,53.08957
40.43,6.58957,53.08957,53.08957
40.44,6.58957,53.08957,53.08957
40.45,6.58957,53.08957,53.08957
40.46,6.58957,53.08957,53.08957
40.47,6.58957,53.08957,53.08957
40.48,6.58957,53.08957,53.08957
40.49,6.58957,53.08957,53.08957
40.5,6.58957,53.08957,53.08957
40.51,6.57241,53.07241,53.07241
40.52,6.57241,53.07241,53.07241
40.53,6.57241,53.07241,53.07241
40.54,6.57241,53.07241,53.07241
40.55,6.57241,53.07241,53.07241
40.56,6.57241,53.07241,53.07241
40.57,6.57241,53.07241,53.07241
40.58,6.57241,53.07241,53.07241
40.59,6.57241,53.07241,53.07241
40.6,6.57241,53.07241,53.07241
40.61,6.64186,53.14186,53.14186
40.62,6.64186,53.14186,53.14186
40.63,6.64186,53.14186,53.14186
40.64,6.64186,53.14186,53.14186
40.65,6.64186,53.14186,53.14186
40.66,6.64186,53.14186,53.14186
40.67,6.64186,53.14186,53.14186
40.68,6.64186,53.14186,53.14186
40.69,6.64186,53.14186,53.14186
40.7,6.64186,53.14186,53.14186
40.71,6.69497,53.19497,53.19497
40.72,6.69497,53.19497,53.19497
40.73,6.69497,53.19497,53.19497
40.74,6.69497,53.19497,53.19497
40.75,6.69497,53.19497,53.19497
40.76,6.69497,53.19497,53.19497
40.77,6.69497,53.19497,53.19497
40.78,6.69497,53.19497,53.19497
40.79,6.69497,53.19497,53.19497
40.8,6.69497,53.19497,53.19497
40.81,6.55867,53.05867,53.05867
40.82,6.55867,53.05867,53.05867
40.83,6.55867,53.05867,53.05867
40.84,6.55867,53.05867,53.05867
40.85,6.55867,53.05867,53.05867
40.86,6.55867,53.05867,53.05867
40.87,6.55867,53.05867,53.05867
40.88,6.55867,53.05867,53.05867
40.89,6.55867,53.05867,53.05867
40.9,6.55867,53.05867,53.05867
40.91,6.62539,53.12539,53.12539
40.92,6.62539,53.12539,53.12539
40.93,6.62539,53.12539,53.12539
40.94,6.62539,53.12539,53.12539
40.95,6.62539,53.12539,53.12539
40.96,6.62539,53.12539,53.12539
40.97,6.62539,53.12539,53.12539
40.98,6.62539,53.12539,53.12539
40.99,6.62539,53.12539,53.12539
41,6.62539,53.12539,53.12539
41.01,6.65061,53.15061,53.15061
41.02,6.65061,53.15061,53.15061
41.03,6.65061,53.15061,53.15061
41.04,6.65061,53.15061,53.15061
41.05,6.65061,53.15061,53.15061
41.06,6.65061,53.15061,53.15061
41.07,6.65061,53.15061,53.15061
41.08,6.65061,53.15061,53.15061
41.09,6.65061,53.15061,53.15061
41.1,6.65061,53.15061,53.15061
41.11,6.64598,53.14598,53.14598
41.12,6.64598,53.14598,53.14598
41.13,6.64598,53.14598,53.14598
41.14,6.64598,53.14598,53.14598
41.15,6.64598,53.14598,53.14598
41.16,6.64598,53.14598,53.14598
41.17,6.64598,53.14598,53.14598
41.18,6.64598,53.14598,53.14598
41.19,6.64598,53.14598,53.14598
41.2,6.64598,53.14598,53.14598
41.21,6.58918,53.08918,53.08918
41.22,6.58918,53.08918,53.08918
41.23,6.58918,53.08918,53.08918
41.24,6.58918,53.08918,53.08918
41.25,6.58918,53.08918,53.08918
41.26,6.58918,53.08918,53.08918
41.27,6.58918,53.08918,53.08918
41.28,6.58918,53.08918,53.08918
41.29,6.58918,53.08918,53.08918
41.3,6.58918,53.08918,53.08918
41.31,6.62505,53.12505,53.12505
41.32,6.62505,53.12505,53.12505
41.33,6.62505,53.12505,53.12505
41.34,6.62505,53.12505,53.12505
41.35,6.62505,53.12505,53.12505
41.36,6.62505,53.12505,53.12505
41.37,6.62505,53.12505,53.12505
41.38,6.62505,53.12505,53.12505
41.39,6.62505,53.12505,53.12505
41.4,6.62505,53.12505,53.12505
41.41,6.62289,53.12289,53.12289
41.42,6.62289,53.12289,53.12289
41.43,6.62289,53.12289,53.12289
41.44,6.62289,53.12289,53.12289
41.45,6.62289,53.12289,53.12289
41.46,6.62289,53.12289,53.12289
41.47,6.62289,53.12289,53.12289
41.48,6.62289,53.12289,53.12289
41.49,6.62289,53.12289,53.12289
41.5,6.62289,53.12289,53.12289
41.51,6.71076,53.21076,53.21076
41.52,6.71076,53.21076,53.21076
41.53,6.71076,53.21076,53.21076
41.54,6.71076,53.21076,53.21076
41.55,6.71076,53.21076,53.21076
41.56,6.71076,53.21076,53.21076
41.57,6.71076,53.21076,53.21076
41.58,6.71076,53.21076,53.21076
41.59,6.71076,53.21076,53.21076
41.6,6.71076,53.21076,53.21076
41.61,6.65669,53.15669,53.15669
41.62,6.65669,53.15669,53.15669
41.63,6.65669,53.15669,53.15669
41.64,6.65669,53.15669,53.15669
41.65,6.65669,53.15669,53.15669
41.66,6.65669,53.15669,53.15669
41.67,6.65669,53.15669,53.15669
41.68,6.65669,53.15669,53.15669
41.69,6.65669,53.15669,53.15669
41.7,6.65669,53.15669,53.15669
41.71,6.55806,53.05806,53.05806
41.72,6.55806,53.05806,53.05806
41.73,6.55806,53.05806,53.05806
41.74,6.55806,53.05806,53.05806
41.75,6.55806,53.05806,53.05806
41.76,6.55806,53.05806,53.05806
41.77,6.55806,53.05806,53.05806
41.78,6.55806,53.05806,53.05806
41.79,6.55806,53.05806,53.05806
41.8,6.55806,53.05806,53.05806
41.81,6.59344,53.09344,53.09344
41.82,6.59344,53.09344,53.09344
41.83,6.59344,53.09344,53.09344
41.84,6.59344,53.09344,53.09344
41.85,6.59344,53.09344,53.09344
41.86,6.59344,53.09344,53.09344
41.87,6.59344,53.09344,53.09344
41.88,6.59344,53.09344,53.09344
41.89,6.59344,53.09344,53.09344
41.9,6.59344,53.09344,53.09344
41.91,6.65119,53.15119,53.15119
41.92,6.65119,53.15119,53.15119
41.93,6.65119,53.15119,53.15119
41.94,6.65119,53.15119,53.15119
41.95,6.65119,53.15119,53.15119
41.96,6.65119,53.15119,53.15119
41.97,6.65119,53.15119,53.15119
41.98,6.65119,53.15119,53.15119
41.99,6.65119,53.15119,53.15119
42,6.65119,53.15119,53.15119
42.01,6.64442,53.14442,53.14442
42.02,6.64442,53.14442,53.14442
42.03,6.64442,53.14442,53.14442
42.04,6.64442,53.14442,53.14442
42.05,6.64442,53.14442,53.14442
42.06,6.64442,53.14442,53.14442
42.07,6.64442,53.14442,53.14442
42.08,6.64442,53.14442,53.14442
42.09,6.64442,53.14442,53.14442
42.1,6.64442,53.14442,53.14442
42.11,6.63952,53.13952,53.13952
42.12,6.63952,53.13952,53.13952
42.13,6.63952,53.13952,53.13952
42.14,6.63952,53.13952,53.13952
42.15,6.63952,53.13952,53.13952
42.16,6.63952,53.13952,53.13952
42.17,6.63952,53.13952,53.13952
42.18,6.63952,53.13952,53.13952
42.19,6.63952,53.13952,53.13952
42.2,6.63952,53.13952,53.13952
42.21,6.58307,53.08307,53.08307
42.22,6.58307,53.08307,53.08307
42.23,6.58307,53.08307,53.08307
42.24,6.58307,53.08307,53.08307
42.25,6.58307,53.08307,53.08307
42.26,6.58307,53.08307,53.08307
42.27,6.58307,53.08307,53.08307
42.28,6.58307,53.08307,53.08307
42.29,6.58307,53.08307,53.08307
42.3,6.58307,53.08307,53.08307
42.31,6.57935,53.07935,53.07935
42.32,6.57935,53.07935,53.07935
42.33,6.57935,53.07935,53.07935
42.34,6.57935,53.07935,53.07935
42.35,6.57935,53.07935,53.07935
42.36,6.57935,53.07935,53.07935
42.37,6.57935,53.07935,53.07935
42.38,6.57935,53.07935,53.07935
42.39,6.57935,53.07935,53.07935
42.4,6.57935,53.07935,53.07935
42.41,6.59031,53.09031,53.09031
42.42,6.59031,53.09031,53.09031
42.43,6.59031,53.09031,53.09031
42.44,6.59031,53.09031,53.09031
42.45,6.59031,53.09031,53.09031
42.46,6.59031,53.09031,53.09031
42.47,6.59031,53.09031,53.09031
42.48,6.59031,53.09031,53.09031
42.49,6.59031,53.09031,53.09031
42.5,6.59031,53.09031,53.09031
42.51,6.64212,53.14212,53.14212
42.52,6.64212,53.14212,53.14212
42.53,6.64212,53.14212,53.14212
42.54,6.64212,53.14212,53.14212
42.55,6.64212,53.14212,53.14212
42.56,6.64212,53.14212,53.14212
42.57,6.64212,53.14212,53.14212
42.58,6.64212,53.14212,53.14212
42.59,6.64212,53.14212,53.14212
42.6,6.64212,53.14212,53.14212
42.61,6.63875,53.13875,53.13875
42.62,6.63875,53.13875,53.13875
42.63,6.63875,53.13875,53.13875
42.64,6.63875,53.13875,53.13875
42.65,6.63875,53.13875,53.13875
42.66,6.63875,53.13875,53.13875
42.67,6.63875,53.13875,53.13875
42.68,6.63875,53.13875,53.13875
42.69,6.63875,53.13875,53.13875
42.7,6.63875,53.13875,53.13875
42.71,6.67427,53.17427,53.17427
42.72,6.67427,53.17427,53.17427
42.73,6.67427,53.17427,53.17427
42.74,6.67427,53.17427,53.17427
42.75,6.67427,53.17427,53.17427
42.76,6.67427,53.17427,53.17427
42.77,6.67427,53.17427,53.17427
42.78,6.67427,53.17427,53.17427
42.79,6.67427,53.17427,53.17427
42.8,6.67427,53.17427,53.17427
42.81,6.72206,53.22206,53.22206
42.82,6.72206,53.22206,53.22206
42.83,6.72206,53.22206,53.22206
42.84,6.72206,53.22206,53.22206
42.85,6.72206,53.22206,53.22206
42.86,6.72206,53.22206,53.22206
42.87,6.72206,53.22206,53.22206
42.88,6.72206,53.22206,53.22206
42.89,6.72206,53.22206,53.22206
42.9,6.72206,53.22206,53.22206
42.91,6.61982,53.11982,53.11982
42.92,6.61982,53.11982,53.11982
42.93,6.61982,53.11982,53.11982
42.94,6.61982,53.11982,53.11982
42.95,6.61982,53.11982,53.11982
42.96,6.61982,53.11982,53.11982
42.97,6.61982,53.11982,53.11982
42.98,6.61982,53.11982,53.11982
42.99,6.61982,53.11982,53.11982
43,6.61982,53.11982,53.11982
43.01,6.62325,53.12325,53.12325
43.02,6.62325,53.12325,53.12325
43.03,6.62325,53.12325,53.12325
43.04,6.62325,53.12325,53.12325
43.05,6.62325,53.12325,53.12325
43.06,6.62325,53.12325,53.12325
43.07,6.62325,53.12325,53.12325
43.08,6.62325,53.12325,53.12325
43.09,6.62325,53.12325,53.12325
43.1,6.62325,53.12325,53.12325
43.11,6.67663,53.17663,53.17663
43.12,6.67663,53.17663,53.17663
43.13,6.67663,53.17663,53.17663
43.14,6.67663,53.17663,53.17663
43.15,6.67663,53.17663,53.17663
43.16,6.67663,53.17663,53.17663
43.17,6.67663,53.17663,53.17663
43.18,6.67663,53.17663,53.17663
43.19,6.67663,53.17663,53.17663
43.2,6.67663,53.17663,53.17663
43.21,6.62626,53.12626,53.12626
43.22,6.62626,53.12626,53.12626
43.23,6.62626,53.12626,53.12626
43.24,6.62626,53.12626,53.12626
43.25,6.62626,53.12626,53.12626
43.26,6.62626,53.12626,53.12626
43.27,6.62626,53.12626,53.12626
43.28,6.62626,53.12626,53.12626
43.29,6.62626,53.12626,53.12626
43.3,6.62626,53.12626,53.12626
43.31,6.70643,53.20643,53.20643
43.32,6.70643,53.20643,53.20643
43.33,6.70643,53.20643,53.20643
43.34,6.70643,53.20643,53.20643
43.35,6.70643,53.20643,53.20643
43.36,6.70643,53.20643,53.20643
43.37,6.70643,53.20643,53.20643
43.38,6.70643,53.20643,53.20643
43.39,6.70643,53.20643,53.20643
43.4,6.70643,53.20643,53.20643
43.41,6.64053,53.14053,53.14053
43.42,6.64053,53.14053,53.14053
43.43,6.64053,53.14053,53.14053
43.44,6.64053,53.14053,53.14053
43.45,6.64053,53.14053,53.14053
43.46,6.64053,53.14053,53.14053
43.47,6.64053,53.14053,53.14053
43.48,6.64053,53.14053,53.14053
43.49,6.64053,53.14053,53.14053
43.5,6.64053,53.14053,53.14053
43.51,6.597,53.097,53.097
43.52,6.597,53.097,53.097
43.53,6.597,53.097,53.097
43.54,6.597,53.097,53.097
43.55,6.597,53.097,53.097
43.56,6.597,53.097,53.097
43.57,6.597,53.097,53.097
43.58,6.597,53.097,53.097
43.59,6.597,53.097,53.097
43.6,6.597,53.097,53.097
43.61,6.58338,53.08338,53.08338
43.62,6.58338,53.08338,53.08338
43.63,6.58338,53.08338,53.08338
43.64,6.58338,53.08338,53.08338
43.65,6.58338,53.08338,53.08338
43.66,6.58338,53.08338,53.08338
43.67,6.58338,53.08338,53.08338
43.68,6.58338,53.08338,53.08338
43.69,6.58338,53.08338,53.08338
43.7,6.58338,53.08338,53.08338
43.71,6.48166,52.98166,52.98166
43.72,6.48166,52.98166,52.98166
43.73,6.48166,52.98166,52.98166
43.74,6.48166,52.98166,52.98166
43.75,6.48166,52.98166,52.98166
43.76,6.48166,52.98166,52.98166
43.77,6.48166,52.98166,52.98166
43.78,6.48166,52.98166,52.98166
43.79,6.48166,52.98166,52.98166
43.8,6.48166,52.98166,52.98166
43.81,6.68673,53.18673,53.18673
43.82,6.68673,53.18673,53.18673
43.83,6.68673,53.18673,53.18673
43.84,6.68673,53.18673,53.18673
43.85,6.68673,53.18673,53.18673
43.86,6.68673,53.18673,53.18673
43.87,6.68673,53.18673,53.18673
43.88,6.68673,53.18673,53.18673
43.89,6.68673,53.18673,53.18673
43.9,6.68673,53.18673,53.18673
43.91,6.55979,53.05979,53.05979
43.92,6.55979,53.05979,53.05979
43.93,6.55979,53.05979,53.05979
43.94,6.55979,53.05979,53.05979
43.95,6.55979,53.05979,53.05979
43.96,6.55979,53.05979,53.05979
43.97,6.55979,53.05979,53.05979
43.98,6.55979,53.05979,53.05979
43.99,6.55979,53.05979,53.05979
44,6.55979,53.05979,53.05979
44.01,6.66099,53.16099,53.16099
44.02,6.66099,53.16099,53.16099
44.03,6.66099,53.16099,53.16099
44.04,6.66099,53.16099,53.16099
44.05,6.66099,53.16099,53.16099
44.06,6.66099,53.16099,53.16099
44.07,6.66099,53.16099,53.16099
44.08,6.66099,53.16099,53.16099
44.09,6.66099,53.16099,53.16099
44.1,6.66099,53.16099,53.16099
44.11,6.65807,53.15807,53.15807
44.12,6.65807,53.15807,53.15807
44.13,6.65807,53.15807,53.15807
44.14,6.65807,53.15807,53.15807
44.15,6.65807,53.15807,53.15807
44.16,6.65807,53.15807,53.15807
44.17,6.65807,53.15807,53.15807
44.18,6.65807,53.15807,53.15807
44.19,6.65807,53.15807,53.15807
44.2,6.65807,53.15807,53.15807
44.21,6.62632,53.12632,53.12632
44.22,6.62632,53.12632,53.12632
